date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2022-11-10,37.67,36.5,39.25,31.29,28.31,35.18,,,,,,,,,,,,,,,,,,
2022-11-11,37.64,36.45,39.1,31.25,28.32,35.13,,,,,,,,,,,,,,,,,,
2022-11-12,37.6,36.42,38.99,31.23,28.17,35.0,,,,,,,,,,,,,36.0,42.0,,,,
2022-11-13,37.57,36.42,38.94,31.23,28.13,34.89,,,,,,,,,,,,,36.0,26.0,,,,
2022-11-14,37.53,36.4,38.87,31.24,28.14,34.84,,,,,,,,,,,,,39.0,45.0,,,,
2022-11-15,37.49,36.4,38.81,31.27,28.16,34.82,,,,,,,,,,,,,,,,,,
2022-11-16,37.46,36.39,38.77,31.31,28.16,34.89,,,,,,,,,,,,,,,,,,
2022-11-17,37.42,36.38,38.7,31.38,28.29,35.0,,,,,,,,,,,,,,,,,,
2022-11-18,37.39,36.37,38.68,31.46,28.28,35.33,,,,,,,,,,,,,,,,,,
2022-11-19,37.36,36.33,38.62,31.55,28.3,35.53,,,,,,,,,,,,,,,,,,
2022-11-20,37.33,36.31,38.56,31.66,28.31,35.78,,,,,,,,,,,,,36.0,27.0,,,,
2022-11-21,37.3,36.29,38.51,31.78,28.35,36.01,,,,,,,,,,,,,,,,,,
2022-11-22,37.28,36.28,38.43,31.91,28.28,36.2,,,,,,,,,,,,,,,,,,
2022-11-23,37.25,36.29,38.35,32.04,28.36,36.43,,,,,,,,,,,,,,,,,,
2022-11-24,37.23,36.27,38.32,32.19,28.34,36.55,,,,,,,,,,,,,,,,,,
2022-11-25,37.21,36.24,38.31,32.33,28.34,36.71,,,,,,,,,,,,,,,,,,
2022-11-26,37.19,36.2,38.28,32.47,28.39,36.85,,,,,,,,,,,,,,,,,,
2022-11-27,37.17,36.17,38.21,32.62,28.33,37.34,,,,,,,,,,,,,39.0,26.0,,,,
2022-11-28,37.15,36.13,38.21,32.76,28.4,37.43,,,,,,,,,,,,,,,,,,
2022-11-29,37.13,36.09,38.2,32.9,28.4,37.51,,,,,,,,,,,,,,,,,,
2022-11-30,37.11,36.06,38.16,33.03,28.41,37.76,,,,,,,,,,,,,,,,,,
2022-12-01,37.1,36.01,38.11,33.16,28.42,38.09,,,,,,,,,,,,,33.0,28.0,,,,
2022-12-02,37.08,35.98,38.06,33.28,28.44,38.36,,,,,,,,,,,,,,,,,,
2022-12-03,37.06,35.94,38.0,33.38,28.45,38.61,,,,,,,,,,,,,,,,,,
2022-12-04,37.03,35.91,37.95,33.47,28.41,38.87,,,,,,,,,,,,,37.0,26.0,,,,
2022-12-05,37.0,35.86,37.93,33.53,28.37,38.92,,,,,,,,,,,,,,,,,,
2022-12-06,36.97,35.77,37.91,33.58,28.33,38.94,,,,,,,,,,,,,,,,,,
2022-12-07,36.93,35.72,37.9,33.6,28.28,38.91,,,,,,,,,,,,,,,,,,
2022-12-08,36.9,35.66,37.85,33.61,28.22,38.99,,,,,,,,,,,,,,,,,,
2022-12-09,36.85,35.6,37.81,33.6,28.12,39.05,,,,,,,,,,,,,38.0,48.0,,,,
2022-12-10,36.81,35.55,37.81,33.57,27.94,38.72,,,,,,,,,,,,,,,,,,
2022-12-11,36.77,35.51,37.78,33.55,27.85,38.76,,,,,,,,,,,,,,,,,,
2022-12-12,36.73,35.41,37.74,33.52,27.86,39.0,,,,,,,,,,,,,,,,,,
2022-12-13,36.68,35.39,37.7,33.5,27.7,39.22,,,,,,,,,,,,,,,,,,
2022-12-14,36.64,35.33,37.71,33.5,27.78,39.28,,,,,,,,,,,,,,,,,,
2022-12-15,36.61,35.33,37.71,33.52,27.69,39.33,,,,,,,,,,,,,38.0,46.0,,,,
2022-12-16,36.57,35.33,37.7,33.55,27.62,39.38,,,,,,,,,,,,,,,,,,
2022-12-17,36.54,35.32,37.65,33.61,27.82,39.33,,,,,,,,,,,,,,,,,,
2022-12-18,36.51,35.32,37.58,33.7,27.76,39.27,,,,,,,,,,,,,,,,,,
2022-12-19,36.49,35.33,37.56,33.8,27.76,39.37,,,,,,,,,,,,,,,,,,
2022-12-20,36.47,35.26,37.52,33.93,27.84,39.45,,,,,,,,,,,,,,,,,,
2022-12-21,36.45,35.3,37.44,34.07,28.04,39.5,,,,,,,,,,,,,,,,,,
2022-12-22,36.43,35.33,37.46,34.23,28.29,39.73,,,,,,,,,,,,,,,,,,
2022-12-23,36.42,35.37,37.43,34.38,28.43,39.8,,,,,,,,,,,,,,,,,,
2022-12-24,36.41,35.38,37.39,34.54,28.69,39.9,,,,,,,,,,,,,,,,,,
2022-12-25,36.4,35.38,37.38,34.68,28.96,39.98,,,,,,,,,,,,,,,,,,
2022-12-26,36.39,35.4,37.4,34.81,29.23,40.09,,,,,,,,,,,,,,,,,,
2022-12-27,36.39,35.41,37.4,34.92,29.46,40.16,,,,,,,,,,,,,,,,,,
2022-12-28,36.38,35.43,37.38,35.01,29.68,40.45,,,,,,,,,,,,,,,,,,
2022-12-29,36.37,35.45,37.35,35.07,29.86,40.41,,,,,,,,,,,,,,,,,,
2022-12-30,36.37,35.49,37.34,35.11,30.03,40.28,,,,,,,,,,,,,,,,,,
2022-12-31,36.36,35.54,37.32,35.12,30.13,40.57,,,,,,,,,,,,,,,,,,
2023-01-01,36.35,35.56,37.3,35.09,30.25,40.28,,,,,,,,,,,,,,,,,,
2023-01-02,36.34,35.57,37.27,35.04,30.15,40.16,,,,,,,,,,,,,36.0,26.0,,,,
2023-01-03,36.32,35.57,37.27,34.95,30.06,40.21,,,,,,,,,,,,,,,,,,
2023-01-04,36.3,35.57,37.21,34.83,30.01,40.22,,,,,,,,,,,,,,,,,,
2023-01-05,36.28,35.56,37.19,34.69,29.9,40.09,,,,,,,,,,,,,,,,,,
2023-01-06,36.25,35.53,37.17,34.52,29.67,40.01,,,,,,,,,,,,,,,,,,
2023-01-07,36.22,35.48,37.15,34.33,29.39,39.7,,,,,,,,,,,,,,,,,,
2023-01-08,36.18,35.43,37.12,34.13,29.25,39.4,,,,,,,,,,,,,34.0,28.0,,,,
2023-01-09,36.14,35.41,37.06,33.92,29.41,39.11,,,,,,,,,,,,,,,,,,
2023-01-10,36.09,35.32,36.99,33.72,29.41,38.99,,,,,,,,,,,,,,,,,,
2023-01-11,36.04,35.27,36.93,33.53,29.34,38.91,,,,,,,,,,,,,,,,,,
2023-01-12,36.0,35.23,36.86,33.35,29.29,38.72,,,,,,,,,,,,,,,,,,
2023-01-13,35.96,35.16,36.84,33.2,29.35,38.52,,,,,,,,,,,,,,,,,,
2023-01-14,35.94,35.13,36.84,33.07,29.41,38.32,,,,,,,,,,,,,,,,,,
2023-01-15,35.93,35.04,36.86,32.98,29.29,38.14,,,,,,,,,,,,,35.0,29.0,,,,
2023-01-16,35.92,34.97,36.9,32.91,29.32,38.16,,,,,,,,,,,,,,,,,,
2023-01-17,35.93,34.97,36.94,32.87,29.38,38.13,,,,,,,,,,,,,38.0,46.0,,,,
2023-01-18,35.94,34.91,37.05,32.86,29.44,37.84,,,,,,,,,,,,,,,,,,
2023-01-19,35.96,34.85,37.09,32.88,29.55,37.74,,,,,,,,,,,,,,,,,,
2023-01-20,35.99,34.87,37.19,32.91,29.7,37.7,,,,,,,,,,,,,,,,,,
2023-01-21,36.02,34.83,37.31,32.96,29.78,37.64,,,,,,,,,,,,,37.0,40.0,,,,
2023-01-22,36.05,34.79,37.44,33.03,29.99,37.58,,,,,,,,,,,,,,,,,,
2023-01-23,36.09,34.75,37.54,33.11,30.17,37.51,,,,,,,,,,,,,,,,,,
2023-01-24,36.13,34.69,37.69,33.19,30.32,37.5,,,,,,,,,,,,,,,,,,
2023-01-25,36.17,34.64,37.84,33.28,30.48,37.51,,,,,,,,,,,,,,,,,,
2023-01-26,36.22,34.61,37.93,33.37,30.59,37.51,,,,,,,,,,,,,,,,,,
2023-01-27,36.28,34.61,38.03,33.46,30.64,37.57,,,,,,,,,,,,,,,,,,
2023-01-28,36.34,34.62,38.11,33.54,30.68,37.6,,,,,,,,,,,,,,,,,,
2023-01-29,36.42,34.65,38.29,33.62,30.72,37.63,,,,,,,,,,,,,37.0,28.0,,,,
2023-01-30,36.49,34.64,38.54,33.69,30.75,37.57,,,,,,,,,,,,,,,,,,
2023-01-31,36.57,34.64,38.7,33.76,30.87,37.51,,,,,,,,,,,,,,,,,,
2023-02-01,36.66,34.75,38.81,33.81,31.05,37.43,,,,,,,,,,,,,,,,,,
2023-02-02,36.75,34.74,38.92,33.86,31.07,37.42,,,,,,,,,,,,,,,,,,
2023-02-03,36.85,34.69,39.12,33.9,31.13,37.43,,,,,,,,,,,,,,,,,,
2023-02-04,36.96,34.69,39.27,33.93,31.15,37.42,,,,,,,,,,,,,,,,,,
2023-02-05,37.07,34.79,39.51,33.94,31.13,37.37,,,,,,,,,,,,,34.0,28.0,,,,
2023-02-06,37.18,34.79,39.7,33.94,31.11,37.22,,,,,,,,,,,,,,,,,,
2023-02-07,37.3,34.81,39.96,33.93,31.15,37.04,,,,,,,,,,,,,,,,,,
2023-02-08,37.41,34.89,40.18,33.91,31.1,36.87,,,,,,,,,,,,,,,,,,
2023-02-09,37.53,34.93,40.23,33.88,31.02,36.81,,,,,,,,,,,,,,,,,,
2023-02-10,37.64,34.99,40.27,33.84,30.99,36.79,,,,,,,,,,,,,,,,,,
2023-02-11,37.74,35.04,40.33,33.8,30.97,36.84,,,,,,,,,,,,,,,,,,
2023-02-12,37.84,35.18,40.38,33.75,31.02,36.75,,,,,,,,,,,,,34.5,33.5,,,,
2023-02-13,37.93,35.17,40.44,33.7,31.08,36.59,,,,,,,,,,,,,,,,,,
2023-02-14,38.02,35.19,40.52,33.64,31.11,36.52,,,,,,,,,,,,,,,,,,
2023-02-15,38.1,35.34,40.69,33.58,31.13,36.42,,,,,,,,,,,,,,,,,,
2023-02-16,38.17,35.34,40.81,33.53,31.0,36.36,,,,,,,,,,,,,32.0,32.0,,,,
2023-02-17,38.24,35.37,40.92,33.47,30.95,36.35,,,,,,,,,,,,,,,,,,
2023-02-18,38.31,35.43,41.02,33.43,30.96,36.21,,,,,,,,,,,,,50.0,39.0,,,,
2023-02-19,38.37,35.4,41.1,33.38,30.89,36.17,,,,,,,,,,,,,,,,,,
2023-02-20,38.43,35.44,41.17,33.35,30.84,36.15,,,,,,,,,,,,,,,,,,
2023-02-21,38.48,35.56,41.21,33.32,30.82,36.12,,,,,,,,,,,,,,,,,,
2023-02-22,38.53,35.53,41.28,33.3,30.76,36.09,,,,,,,,,,,,,,,,,,
2023-02-23,38.58,35.52,41.44,33.29,30.77,36.11,,,,,,,,,,,,,,,,,,
2023-02-24,38.63,35.51,41.47,33.28,30.79,36.05,,,,,,,,,,,,,,,,,,
2023-02-25,38.67,35.5,41.54,33.29,30.82,35.99,,,,,,,,,,,,,34.0,46.0,,,,
2023-02-26,38.71,35.64,41.58,33.29,30.86,35.93,,,,,,,,,,,,,37.0,24.0,,,,
2023-02-27,38.76,35.72,41.71,33.3,30.92,35.9,,,,,,,,,,,,,,,,,,
2023-02-28,38.79,35.85,41.82,33.32,30.99,35.85,,,,,,,,,,,,,,,,,,
2023-03-01,38.83,35.86,41.82,33.33,31.06,35.78,,,,,,,,,,,,,,,,,,
2023-03-02,38.86,35.88,41.83,33.33,31.13,35.78,,,,,,,,,,,,,,,,,,
2023-03-03,38.89,35.9,41.87,33.34,31.2,35.76,,,,,,,,,,,,,,,,,,
2023-03-04,38.92,35.96,41.82,33.34,31.28,35.75,,,,,,,,,,,,,51.0,38.0,,,,
2023-03-05,38.94,36.07,41.9,33.34,31.33,35.73,,,,,,,,,,,,,37.0,28.0,,,,
2023-03-06,38.96,36.11,41.98,33.34,31.39,35.66,,,,,,,,,,,,,,,,,,
2023-03-07,38.97,36.04,42.01,33.33,31.36,35.63,,,,,,,,,,,,,,,,,,
2023-03-08,38.99,36.02,41.93,33.31,31.34,35.57,,,,,,,,,,,,,,,,,,
2023-03-09,38.99,36.04,41.9,33.29,31.3,35.5,,,,,,,,,,,,,,,,,,
2023-03-10,38.99,36.14,41.92,33.27,31.26,35.49,,,,,,,,,,,,,,,,,,
2023-03-11,38.98,36.26,41.89,33.25,31.23,35.52,,,,,,,,,,,,,,,,,,
2023-03-12,38.97,36.37,41.87,33.23,31.23,35.52,,,,,,,,,,,,,43.0,32.5,,,,
2023-03-13,38.96,36.42,41.75,33.21,31.2,35.53,,,,,,,,,,,,,,,,,,
2023-03-14,38.93,36.37,41.67,33.18,31.17,35.54,,,,,,,,,,,,,,,,,,
2023-03-15,38.9,36.3,41.64,33.15,31.14,35.48,,,,,,,,,,,,,,,,,,
2023-03-16,38.87,36.25,41.69,33.13,31.12,35.48,,,,,,,,,,,,,31.0,31.0,,,,
2023-03-17,38.82,36.19,41.65,33.1,31.1,35.48,,,,,,,,,,,,,,,,,,
2023-03-18,38.77,36.21,41.53,33.07,31.08,35.48,,,,,,,,,,,,,39.0,38.5,,,,
2023-03-19,38.72,36.17,41.41,33.05,31.09,35.43,,,,,,,,,,,,,38.0,27.0,,,,
2023-03-20,38.66,36.16,41.29,33.03,31.12,35.38,,,,,,,,,,,,,,,,,,
2023-03-21,38.59,36.12,41.16,33.01,31.16,35.26,,,,,,,,,,,,,,,,,,
2023-03-22,38.52,36.06,41.13,32.99,31.11,35.25,,,,,,,,,,,,,33.0,30.0,,,,
2023-03-23,38.45,36.05,41.01,32.98,31.23,35.24,,,,,,,,,,,,,44.0,27.0,,,,
2023-03-24,38.37,36.08,40.9,32.98,31.15,35.19,,,,,,,,,,,,,,,,,,
2023-03-25,38.3,36.06,40.85,32.98,31.18,35.23,,,,,,,,,,,,,46.0,40.0,,,,
2023-03-26,38.23,35.95,40.81,32.99,31.22,35.26,,,,,,,,,,,,,33.0,30.0,,,,
2023-03-27,38.17,35.81,40.75,33.0,31.19,35.3,,,,,,,,,,,,,,,,,,
2023-03-28,38.1,35.81,40.62,33.03,31.22,35.35,,,,,,,,,,,,,,,,,,
2023-03-29,38.04,35.79,40.61,33.06,31.38,35.39,,,,,,,,,,,,,,,,,,
2023-03-30,37.99,35.78,40.55,33.09,31.44,35.46,,,,,,,,,,,,,,,,,,
2023-03-31,37.93,35.77,40.35,33.14,31.51,35.58,,,,,,,,,,,,,,,,,,
2023-04-01,37.88,35.73,40.24,33.19,31.58,35.6,,,,,,,,,,,,,44.0,41.0,,,,
2023-04-02,37.83,35.71,40.18,33.25,31.64,35.62,,,,,,,,,,,,,37.0,27.0,,,,
2023-04-03,37.78,35.63,40.16,33.32,31.69,35.66,,,,,,,,,,,,,,,,,,
2023-04-04,37.73,35.61,40.14,33.39,31.75,35.7,,,,,,,,,,,,,,,,,,
2023-04-05,37.69,35.59,40.12,33.47,31.76,35.75,,,,,,,,,,,,,30.0,32.0,,,,
2023-04-06,37.66,35.58,40.11,33.56,31.79,35.87,,,,,,,,,,,,,,,,,,
2023-04-07,37.63,35.58,40.09,33.65,31.82,35.92,,,,,,,,,,,,,,,,,,
2023-04-08,37.6,35.57,40.08,33.75,31.86,36.03,,,,,,,,,,,,,,,,,,
2023-04-09,37.58,35.57,40.01,33.86,31.97,36.15,,,,,,,,,,,,,38.0,30.0,,,,
2023-04-10,37.57,35.56,39.91,33.97,32.16,36.29,,,,,,,,,,,,,,,,,,
2023-04-11,37.56,35.56,39.82,34.09,32.26,36.42,,,,,,,,,,,,,,,,,,
2023-04-12,37.56,35.57,39.82,34.21,32.34,36.55,,,,,,,,,,,,,,,,,,
2023-04-13,37.56,35.59,39.83,34.33,32.37,36.69,,,,,,,,,,,,,30.0,33.0,,,,
2023-04-14,37.57,35.6,39.78,34.46,32.37,36.88,,,,,,,,,,,,,,,,,,
2023-04-15,37.57,35.64,39.7,34.59,32.45,37.18,,,,,,,,,,,,,42.0,41.0,,,,
2023-04-16,37.58,35.75,39.72,34.73,32.55,37.31,,,,,,,,,,,,,35.0,29.0,,,,
2023-04-17,37.58,35.72,39.74,34.86,32.67,37.45,,,,,,,,,,,,,,,,,,
2023-04-18,37.59,35.76,39.75,35.0,32.79,37.64,,,,,,,,,,,,,,,,,,
2023-04-19,37.59,35.81,39.77,35.14,32.92,37.83,,,,,,,,,,,,,,,,,,
2023-04-20,37.59,35.88,39.79,35.27,33.05,38.01,,,,,,,,,,,,,,,,,,
2023-04-21,37.59,35.92,39.71,35.4,33.19,38.18,,,,,,,,,,,,,,,,,,
2023-04-22,37.58,35.87,39.74,35.53,33.24,38.28,,,,,,,,,,,,,,,,,,
2023-04-23,37.57,35.9,39.66,35.65,33.17,38.44,,,,,,,,,,,,,32.5,31.0,,,,
2023-04-24,37.56,35.86,39.64,35.77,33.19,38.47,,,,,,,,,,,,,,,,,,
2023-04-25,37.55,35.86,39.51,35.88,33.32,38.48,,,,,,,,,,,,,44.0,43.0,,,,
2023-04-26,37.53,35.85,39.51,35.99,33.42,38.56,,,,,,,,,,,,,,,,,,
2023-04-27,37.53,35.83,39.47,36.09,33.49,38.64,,,,,,,,,,,,,,,,,,
2023-04-28,37.52,35.82,39.49,36.19,33.61,38.76,,,,,,,,,,,,,,,,,,
2023-04-29,37.52,35.8,39.54,36.28,33.73,38.86,,,,,,,,,,,,,,,,,,
2023-04-30,37.52,35.79,39.49,36.37,33.75,38.92,,,,,,,,,,,,,,,,,,
2023-05-01,37.53,35.74,39.46,36.46,33.78,38.96,,,,,,,,,,,,,42.0,44.0,,,,
2023-05-02,37.55,35.68,39.5,36.55,33.79,39.01,,,,,,,,,,,,,,,,,,
2023-05-03,37.57,35.69,39.56,36.65,33.9,39.18,,,,,,,,,,,,,,,,,,
2023-05-04,37.59,35.71,39.65,36.75,34.04,39.24,,,,,,,,,,,,,,,,,,
2023-05-05,37.63,35.75,39.7,36.86,34.09,39.36,,,,,,,,,,,,,,,,,,
2023-05-06,37.67,35.83,39.72,36.97,34.23,39.54,,,,,,,,,,,,,,,,,,
2023-05-07,37.72,35.79,39.76,37.09,34.38,39.68,,,,,,,,,,,,,42.0,44.0,,,,
2023-05-08,37.78,35.73,39.89,37.22,34.45,39.83,,,,,,,,,,,,,,,,,,
2023-05-09,37.84,35.7,40.07,37.36,34.53,40.01,,,,,,,,,,,,,,,,,,
2023-05-10,37.91,35.74,40.19,37.5,34.72,40.17,,,,,,,,,,,,,,,,,,
2023-05-11,37.97,35.72,40.21,37.65,34.91,40.29,,,,,,,,,,,,,,,,,,
2023-05-12,38.04,35.87,40.24,37.82,35.06,40.41,,,,,,,,,,,,,,,,,,
2023-05-13,38.1,35.96,40.37,37.99,35.18,40.63,,,,,,,,,,,,,42.0,42.0,,,,
2023-05-14,38.15,36.02,40.5,38.17,35.33,41.04,,,,,,,,,,,,,,,,,,
2023-05-15,38.2,36.01,40.62,38.36,35.58,41.22,,,,,,,,,,,,,,,,,,
2023-05-16,38.24,36.02,40.64,38.56,35.76,41.5,,,,,,,,,,,,,,,,,,
2023-05-17,38.27,35.99,40.76,38.76,35.98,41.78,,,,,,,,,,,,,,,,,,
2023-05-18,38.3,35.96,40.76,38.96,36.2,42.03,,,,,,,,,,,,,,,,,,
2023-05-19,38.33,35.97,40.8,39.15,36.31,42.22,,,,,,,,,,,,,,,,,,
2023-05-20,38.35,35.95,40.83,39.33,36.43,42.5,,,,,,,,,,,,,,,,,,
2023-05-21,38.36,35.91,40.88,39.49,36.51,42.7,,,,,,,,,,,,,36.0,32.0,,,,
2023-05-22,38.37,35.87,40.84,39.63,36.55,42.79,,,,,,,,,,,,,,,,,,
2023-05-23,38.38,35.83,40.82,39.74,36.55,42.87,,,,,,,,,,,,,,,,,,
2023-05-24,38.38,35.72,40.91,39.83,36.57,42.93,,,,,,,,,,,,,32.0,35.0,,,,
2023-05-25,38.38,35.62,41.0,39.9,36.59,42.99,,,,,,,,,,,,,,,,,,
2023-05-26,38.37,35.53,41.08,39.93,36.6,43.02,,,,,,,,,,,,,,,,,,
2023-05-27,38.37,35.46,41.16,39.94,36.57,43.03,,,,,,,,,,,,,,,,,,
2023-05-28,38.37,35.41,41.49,39.94,36.29,43.04,,,,,,,,,,,,,,,,,,
2023-05-29,38.37,35.49,41.69,39.91,36.22,43.11,,,,,,,,,,,,,,,,,,
2023-05-30,38.37,35.38,41.86,39.86,36.04,43.22,,,,,,,,,,,,,,,,,,
2023-05-31,38.37,35.34,41.99,39.81,35.81,43.25,,,,,,,,,,,,,,,,,,
2023-06-01,38.38,35.29,42.02,39.74,35.45,43.37,,,,,,,,,,,,,,,,,,
2023-06-02,38.4,35.18,42.0,39.67,35.45,43.47,,,,,,,,,,,,,,,,,,
2023-06-03,38.42,35.23,42.21,39.61,35.56,43.48,,,,,,,,,,,,,,,,,,
2023-06-04,38.46,35.26,42.38,39.56,35.61,43.45,,,,,,,,,,,,,,,,,,
2023-06-05,38.5,35.28,42.46,39.51,35.5,43.4,,,,,,,,,,,,,,,,,,
2023-06-06,38.55,35.24,42.54,39.48,35.43,43.32,,,,,,,,,,,,,,,,,,
2023-06-07,38.61,35.29,42.6,39.45,35.43,43.32,,,,,,,,,,,,,,,,,,
2023-06-08,38.68,35.31,42.66,39.44,35.33,43.42,,,,,,,,,,,,,,,,,,
2023-06-09,38.76,35.33,42.73,39.44,35.26,43.54,,,,,,,,,,,,,,,,,,
2023-06-10,38.86,35.36,42.74,39.46,35.23,43.61,,,,,,,,,,,,,43.0,44.0,,,,
2023-06-11,38.96,35.36,42.83,39.49,35.21,43.61,,,,,,,,,,,,,,,,,,
2023-06-12,39.08,35.4,42.91,39.54,35.07,43.74,,,,,,,,,,,,,,,,,,
2023-06-13,39.21,35.4,42.97,39.59,35.06,43.91,,,,,,,,,,,,,,,,,,
2023-06-14,39.34,35.37,43.04,39.67,35.02,44.08,,,,,,,,,,,,,,,,,,
2023-06-15,39.49,35.38,43.17,39.74,35.01,44.13,,,,,,,,,,,,,,,,,,
2023-06-16,39.63,35.43,43.35,39.83,35.08,44.11,,,,,,,,,,,,,31.0,49.0,,,,
2023-06-17,39.78,35.49,43.45,39.91,35.2,44.14,,,,,,,,,,,,,,,,,,
2023-06-18,39.92,35.48,43.5,39.98,35.17,44.21,,,,,,,,,,,,,,,,,,
2023-06-19,40.07,35.47,43.62,40.05,35.11,44.22,,,,,,,,,,,,,,,,,,
2023-06-20,40.2,35.63,43.67,40.1,35.12,44.13,,,,,,,,,,,,,,,,,,
2023-06-21,40.34,35.76,43.71,40.14,35.12,44.09,,,,,,,,,,,,,,,,,,
2023-06-22,40.46,35.96,43.75,40.16,35.13,44.14,,,,,,,,,,,,,,,,,,
2023-06-23,40.58,35.98,43.78,40.15,35.07,44.2,,,,,,,,,,,,,,,,,,
2023-06-24,40.69,36.38,43.89,40.12,35.02,44.12,,,,,,,,,,,,,48.0,42.0,,,,
2023-06-25,40.78,36.47,44.04,40.05,34.89,44.05,,,,,,,,,,,,,37.0,28.0,,,,
2023-06-26,40.86,36.56,44.07,39.95,34.75,44.07,,,,,,,,,,,,,,,,,,
2023-06-27,40.93,36.66,44.16,39.83,34.78,44.03,,,,,,,,,,,,,,,,,,
2023-06-28,40.99,36.82,44.12,39.68,34.82,43.91,,,,,,,,,,,,,,,,,,
2023-06-29,41.03,36.8,44.12,39.51,34.66,43.63,,,,,,,,,,,,,,,,,,
2023-06-30,41.06,36.84,44.05,39.33,34.45,43.47,,,,,,,,,,,,,,,,,,
2023-07-01,41.08,37.0,43.97,39.12,34.35,43.26,,,,,,,,,,,,,44.0,41.0,,,,
2023-07-02,41.1,37.18,43.97,38.91,34.28,43.05,,,,,,,,,,,,,,,,,,
2023-07-03,41.1,37.35,43.9,38.69,34.24,42.77,,,,,,,,,,,,,,,,,,
2023-07-04,41.11,37.52,43.82,38.47,34.18,42.53,,,,,,,,,,,,,,,,,,
2023-07-05,41.12,37.67,43.72,38.24,34.19,42.29,,,,,,,,,,,,,,,,,,
2023-07-06,41.12,37.74,43.74,38.02,33.83,41.98,,,,,,,,,,,,,,,,,,
2023-07-07,41.13,37.78,43.84,37.79,33.54,41.75,,,,,,,,,,,,,,,,,,
2023-07-08,41.13,37.87,43.79,37.56,33.33,41.55,,,,,,,,,,,,,,,,,,
2023-07-09,41.13,37.98,43.73,37.34,33.16,41.18,,,,,,,,,,,,,,,,,,
2023-07-10,41.13,38.11,43.78,37.12,32.87,40.9,,,,,,,,,,,,,,,,,,
2023-07-11,41.13,38.14,43.89,36.91,32.65,40.66,,,,,,,,,,,,,,,,,,
2023-07-12,41.14,38.18,43.83,36.7,32.66,40.32,,,,,,,,,,,,,,,,,,
2023-07-13,41.14,38.22,43.75,36.51,32.62,40.15,,,,,,,,,,,,,,,,,,
2023-07-14,41.14,38.18,43.73,36.32,32.53,39.87,,,,,,,,,,,,,,,,,,
2023-07-15,41.13,38.25,43.77,36.14,32.43,39.73,,,,,,,,,,,,,45.0,42.0,,,,
2023-07-16,41.13,38.33,43.81,35.97,32.34,39.56,,,,,,,,,,,,,,,,,,
2023-07-17,41.12,38.36,43.71,35.82,32.27,39.25,,,,,,,,,,,,,,,,,,
2023-07-18,41.11,38.4,43.59,35.68,32.2,39.0,,,,,,,,,,,,,,,,,,
2023-07-19,41.09,38.42,43.51,35.56,32.16,38.84,,,,,,,,,,,,,,,,,,
2023-07-20,41.07,38.51,43.49,35.45,32.12,38.69,,,,,,,,,,,,,,,,,,
2023-07-21,41.05,38.51,43.46,35.36,31.96,38.58,,,,,,,,,,,,,,,,,,
2023-07-22,41.01,38.47,43.49,35.28,31.73,38.52,,,,,,,,,,,,,,,,,,
2023-07-23,40.97,38.43,43.36,35.2,31.7,38.46,,,,,,,,,,,,,38.0,30.0,,,,
2023-07-24,40.93,38.41,43.21,35.14,31.76,38.41,,,,,,,,,,,,,,,,,,
2023-07-25,40.88,38.39,43.19,35.08,31.84,38.5,,,,,,,,,,,,,,,,,,
2023-07-26,40.83,38.26,43.13,35.02,31.72,38.48,,,,,,,,,,,,,,,,,,
2023-07-27,40.78,38.27,43.09,34.96,31.68,38.4,,,,,,,,,,,,,,,,,,
2023-07-28,40.74,38.32,43.03,34.89,31.59,38.3,,,,,,,,,,,,,,,,,,
2023-07-29,40.7,38.35,43.01,34.81,31.54,38.3,,,,,,,,,,,,,45.0,39.0,,,,
2023-07-30,40.67,38.41,42.99,34.72,31.42,38.06,,,,,,,,,,,,,37.0,30.0,,,,
2023-07-31,40.64,38.36,42.96,34.62,31.33,38.06,,,,,,,,,,,,,,,,,,
2023-08-01,40.61,38.34,42.9,34.52,30.96,37.91,,,,,,,,,,,,,,,,,,
2023-08-02,40.58,38.31,42.84,34.41,30.63,37.67,,,,,,,,,,,,,,,,,,
2023-08-03,40.56,38.32,42.77,34.29,30.44,37.53,,,,,,,,,,,,,,,,,,
2023-08-04,40.54,38.38,42.69,34.17,30.24,37.39,,,,,,,,,,,,,,,,,,
2023-08-05,40.52,38.43,42.6,34.05,30.01,37.31,,,,,,,,,,,,,,,,,,
2023-08-06,40.5,38.44,42.52,33.92,29.85,37.15,,,,,,,,,,,,,37.0,31.0,,,,
2023-08-07,40.47,38.43,42.51,33.81,29.82,36.97,,,,,,,,,,,,,,,,,,
2023-08-08,40.44,38.42,42.43,33.69,29.8,36.89,,,,,,,,,,,,,,,,,,
2023-08-09,40.41,38.44,42.42,33.59,29.78,36.9,,,,,,,,,,,,,,,,,,
2023-08-10,40.37,38.5,42.4,33.49,29.76,36.71,,,,,,,,,,,,,,,,,,
